id,username,name,verified,protected,location,followers_count,following_count,tweet_count,description,profile_image_url
"1907076362105745408","X402_Hub","x402 Hub",false,false,"Agent",1998,1428,973,"All things x402 — news, updates, and insights in one place.","https://pbs.twimg.com/profile_images/1968874332421312512/lWHq1KMw_normal.jpg"
"85041458","Shawnpwn","Shawn 🔥",false,false,"",1504,483,1016,"Head of Digital Assets - Prev. @outlierventures @brincvc","https://pbs.twimg.com/profile_images/1755503894560477184/Ax_Lx0WZ_normal.jpg"
"38136368","Super9s","Alina",false,false,"Germany, Berlin ",115,674,19,"Success is not just about what you accomplish, but also about what you inspire others to do. Shine on✨","https://pbs.twimg.com/profile_images/1913615610782904320/jzu8UdT0_normal.jpg"
"1976924813928415233","IkanaM75990","Ikana Maybec",false,false,"",8,214,1,"TiTan phuonghao","https://pbs.twimg.com/profile_images/1976924851127627776/BW7Ul1Qv_normal.png"
"1932196919771594752","DanielaDevWeb3","Daniela Web3Dev",false,false,"Argentina",60,698,218,"Web dev & English teacher 🚀 Apasionada por el aprendizaje + Blockchain. Web3 con propósito #Ethereum #Mantle #Web3Edu #Solidity #Move #SUI #Bitcoin #nodo","https://pbs.twimg.com/profile_images/1932895493824086016/5dur9m8r_normal.jpg"
"1791697469799309312","zaini428700","Zhaeyn",true,false,"",3277,5729,22136,"Web3 builder : yapper AI/engineering and foundation model yapper for: @CNPYNetwork Join my journey : https://t.co/gtzRI394YL","https://pbs.twimg.com/profile_images/2081861682331348993/OXdddv_R_normal.jpg"
"1267722853165621249","drdent18","drdent.eth // drdent.rise",true,false,"",1993,4096,14477,"BD ( best dentist) @risechain ex-  polygondao","https://pbs.twimg.com/profile_images/1415974874997088267/oClzFLAJ_normal.jpg"
"86487849","0xdiv","Div",true,false,"",3510,2004,13709,"retired idea guy","https://pbs.twimg.com/profile_images/2051373025296293888/hkIsO43E_normal.jpg"
"1663101087774294017","arpits_jsx","Arpit Satpute",false,false,"Nagpur, Maharashtra, India",5,63,0,"Blockchain & Full Stack Developer · Solidity | Spring Boot | React | React Native · Building DeFi, NFT & Web3 Products","https://pbs.twimg.com/profile_images/1978842663219552256/6v1mstTy_normal.jpg"
"1213115584113545216","akp111_eth","Ashis 👨‍💻🏗",false,false,"Bengaluru, India",1529,4030,2377,"Backend Engineer |  Past: Founding Engineer @pushchain,  Cronon | Built : @org_my_tabs, @Chainwhiz","https://pbs.twimg.com/profile_images/1906005639769501696/0Bv7YlBR_normal.jpg"
"1910412149492482048","amaanbiz","Amaans",true,false,"India",3033,2849,2725,"CEO @PumpRobin_Fun | Prev. CEO @Bynomofun @Aptcasinofun  | 2x Exits | Entrepreneur. Building Web3 Products, 45x Hack Cups, Bitcoin Maxi Since 2017.","https://pbs.twimg.com/profile_images/2087901200918405120/WMcMfVT6_normal.jpg"
"1922599774337036288","zenguardxyz","ZenGuard",false,false,"",3,5,0,"Now rebranded to Brewit The Delegation & Automation Layer for Onchain Accounts Follow:   @brewitmoney @brewithq","https://pbs.twimg.com/profile_images/1922599948824268800/mVAaGioX_normal.jpg"
"1911537640374996992","Video_tip__tip","Video_tip_tip",false,false,"3223 Hanover St Suite 110, pal",4322,6792,261,"Welcome to AI Video Tips, your ultimate resource for unlocking the power of artificial intelligence in the world of video creation!","https://pbs.twimg.com/profile_images/2022781887308271617/Zq5KyJ8X_normal.jpg"
"906476298280738816","zer8_future","Razvan- ZER8🧠",false,false,"România🦇🔊  ",3638,3786,22407,"🐍🍀📡Telecomm engineer/creative  @beaconinfra | still believe in DAOs | Ex-lead/growth @paid_network @dao_arbitrum @gitcoin @1hiveorg Building a LIFE","https://pbs.twimg.com/profile_images/2087622423986294784/6Mcuxhel_normal.jpg"
"1617102077674782720","OpsCode3","OpsCode",false,false,"",40,317,409,"Every byte matter","https://pbs.twimg.com/profile_images/1980013941234225152/xkb9CMC1_normal.jpg"
"1544282724810297348","gjpeixer","Glaicon Peixer",true,false,"Remote",391,1951,552,"Building the future of productivity with blockchain","https://pbs.twimg.com/profile_images/1925620836565651456/Xc2hrcHl_normal.jpg"
"1949564905130004480","murphrey62930","King Aster ✪ (SUPPORT) 📫🕹️🛠️",false,false,"",124,949,40,"The King of Stars. Telegram: https://t.co/192sa7nOlR","https://pbs.twimg.com/profile_images/1974885618866851840/iH2iY0AA_normal.jpg"
"1129025285800599552","devendranmkm","Devendran",true,false,"",382,1346,1000,"Blockchain consultant & full-stack builder | Founder @KochainTech | Ethereum • Solana • Hyperledger • Casper | Building in Public 🛠️ | Tweets are personal","https://pbs.twimg.com/profile_images/2021208088423038979/oRhvMKFN_normal.jpg"
"1846263400508411909","ahammed_jo2034","আমি একা",false,false,"",14,109,56,"আমি একা","https://pbs.twimg.com/profile_images/2052163863953518592/RbAecNCy_normal.jpg"
"1225412396602347520","zizonchain","yazan",true,false,"",1845,2967,3372,"I make films about the stock market while building etoro’s biggest nightmare (product in beta, dm for testing)","https://pbs.twimg.com/profile_images/2077805551031820289/VqcYT0p5_normal.jpg"
"1525865587687161856","JacobBe51257946","Jacob Ben",false,false,"",11,111,29,"","https://pbs.twimg.com/profile_images/2035524074353590272/y40JHCzS_normal.jpg"
"1556644563322028032","0xashmeet","Ashmeet Singh",false,false,"",106,401,26,"Smart Contract Security researcher and auditor #sway #Solidity #Rust | CTO @kune_ai | @mcsquaredfi , @qoodo_io","https://pbs.twimg.com/profile_images/1688411931835809792/wfJiosHM_normal.jpg"
"1948342148325347328","framesag","Frames",false,false,"",2005,271,840,"Lab behind FRAMES-F1: an AI model optimized for fetching the right data from the right providers","https://pbs.twimg.com/profile_images/2022207719424266240/YS-sT1m7_normal.png"
"1759304842474876928","0xYashPopli","0xYashPopli",false,false,"",44,481,393,"Product Designer ✨ |  Framer Developer  |  WEB 3 Explorer🧑‍🚀","https://pbs.twimg.com/profile_images/1944264633675571200/tPfYD0Mf_normal.jpg"
"1141716974","abishek","Abi | abishek.eth/.sol | NYC",true,false,"NYC / SF",5382,4850,5711,"pushin 🅿️roduct @zerion · wallet data behind uniswap, kraken, privy, revolut, cb · investor @socialgraphvc · ex @beondeck @wolframresearch @minervauni et al.","https://pbs.twimg.com/profile_images/2043789322223296512/G8AKbCCG_normal.jpg"
"1871066775506526208","AnshikaGoel120","Anshika Goel",false,false,"",1,32,4,"AI/ML Engineer @QuadBTechnologies — multi-agent systems, RAG, LLMOps in production. Ex-blockchain/Rust dev. Building GenAI that has to be right, not just impre","https://pbs.twimg.com/profile_images/2087865972388773888/0kN7qK1L_normal.jpg"
"173871975","joalavedra","Joan",true,false,"",1774,2389,8181,"building @openfort_hq | bjj and work | @zfellows","https://pbs.twimg.com/profile_images/1885374091659563010/wIgb0zvI_normal.jpg"
"1608877614349045761","lakshyarawat_29","lakshyarawat29.eth",false,false,"Jaipur, Rajasthan",68,400,69,"LNMIIT'26 | 3x Hackathon Winner🏆","https://pbs.twimg.com/profile_images/1975682917637758979/HXBqPvHm_normal.jpg"
"24281786","adrianmcli","adrianmcli",true,false,"earth",2943,1148,5486,"APAC Policy Lead @ethereum EN/中/日/한","https://pbs.twimg.com/profile_images/2001554281552560128/3ZDKgeSW_normal.jpg"
"808658450343493632","AbdullaAhammed8","Abd ahmd",true,false," India",319,2518,3092,"BDR in the crypto space from 2020|| Prev @FalconXGlobal  @skalenetwork @IBTxOfficial || Crypto Enthusiast ||","https://pbs.twimg.com/profile_images/1960622046460960774/q69-uZOH_normal.jpg"
"2669278387","Nekotish","Nitish",false,false,"Bengaluru, India",230,908,1206,"something @TimeswapLabs | AI/Crypto researcher | Prev. @diamante_io @Liminalcustody | Embracing entropy","https://pbs.twimg.com/profile_images/1996519440956162048/WtZz5adQ_normal.jpg"
"1436500836792688646","parv001","PARV AGARWAL",false,false,"",362,2011,718,"Mtech in Artificial Intelligence {IIT Patna} | Full Stack|Web3|Quantum Computing| Quant","https://pbs.twimg.com/profile_images/1968944652230316032/fpQ3GnBD_normal.jpg"
"1733201072888381441","dhrjdev","Dheeraj ⓧ",false,false,"Earth",5,406,4,"","https://pbs.twimg.com/profile_images/1944786618029654016/nNdEvjnL_normal.jpg"
"1655640785692287206","ensconnoisseur","connoisseur.eth",true,false,"𝕏",2186,7500,14404,"art, code & digital identities.","https://pbs.twimg.com/profile_images/1778009036400549888/nC0T53en_normal.jpg"
"1225045035646738437","PiyushShukla__","Piyush Shukla 🇮🇳",true,false,"Dm for Smart Contract Audit ",2698,974,2043,"Lead security Auditor @SafeEdges | CISO | Award-Winning Threat Hunter | Top 3 Security Researcher @hackenproof","https://pbs.twimg.com/profile_images/1690997485815390209/ZRykOBgR_normal.jpg"
"916318400023953408","MuktanshuM","Muktanshu",true,false,"",469,847,660,"software, defi quant & ai systems • ex dev @timeswaplabs @arcananetwork","https://pbs.twimg.com/profile_images/2052664977446809600/uRGIdEGX_normal.jpg"
"1042985336542965762","Wick3dWhack","Smit Jogani",false,false,"Surat, Gujarat",156,403,786,"An Astronaut in Web3 Space 🚀🚀 | Ex-Server Tech Intern @Oracle | NITK'26 |","https://pbs.twimg.com/profile_images/1946423060317478913/kqqwtEdd_normal.jpg"
"3156503185","privacy_prophet","Rachit (privacy arc)",true,false,"",1016,747,2007,"Sr. R&D @availproject | prev. @trylimitless @nethermind @harmonyprotocol","https://pbs.twimg.com/profile_images/1995421847220064256/ZZcEveur_normal.png"
"1397181764691501062","ianjali_th","Anjali Thacker",true,false,"",1007,1930,6724,"Content & Marketing | @shefiorg S11 | Tweets are NFA","https://pbs.twimg.com/profile_images/1504744160569438208/Op4GfDMM_normal.jpg"
"1209037698909913090","0xsivaa","Sivaprakash S",false,false,"Tiruppur, India",279,5588,205,"June 16 | 24🥂| 🇮🇳 ~ 10/28 States • 🇰🇼- 2/195 Countries Web3 Products @bitscrunch | @coindiaryapp | @thememe_tv | 🎯Build Something People Want 📊","https://pbs.twimg.com/profile_images/1968197756553457664/9f9JwDi6_normal.jpg"
"1265714490533789696","ombhojane05","Om Bhojane",true,false,"INDIA",447,1512,1256,"21 • ai developer 🦄 | 10x hackathon wins | prev. @cars24india","https://pbs.twimg.com/profile_images/1580115642145189890/5fKh1xvh_normal.jpg"
"1272382181050990592","0xAritra","ari",false,false,"pale blue dot",616,4115,221,"Builder","https://pbs.twimg.com/profile_images/1947881140075040769/OKqypfEo_normal.jpg"
"1471334701","atulbhatt98","Atul (the freelancer)",false,false,"Rudrapur, India",295,388,1586,"FE dev. Prefer songs instead of coffee to keep me awake. Wanna be Jack of all trades but still a master of some. Hate Failures but love trying out. A poet maybe","https://pbs.twimg.com/profile_images/1972369067291111424/BN5cqq1O_normal.jpg"
"1942888496932524032","4p3l9De7uAJN5","🧱🧱",false,false,"",26,687,0,"","https://pbs.twimg.com/profile_images/1950277839779246080/QAA0qO-4_normal.jpg"
"1576484017288884224","0xrizzmo","Rizwan",false,false,"",148,576,153,"We are in a matrix !","https://pbs.twimg.com/profile_images/1934881304996446208/eyNP67zO_normal.jpg"
"1880694100527357952","SohamPawar1866","Soham Pawar",false,false,"Pune",26,105,35,"Fullstack & systems engineer. Building real-time AI agents, distributed infra & dev tools. Ex-Jio intern @RIL_Updates","https://pbs.twimg.com/profile_images/2092618640428515330/yRgqCAbo_normal.jpg"
"1468054198566539266","abhish_3k","abhish3k(.eth,.lens)",true,false,"Delhi,India",536,1239,809,"Develoooper and nerdy guy | Building Oakline by @nomiqlabs |  Developer @pushprotocol","https://pbs.twimg.com/profile_images/1953397145173909505/HaeQ6gC__normal.jpg"
"1565994125710618624","0xStarfury","Pragati",false,false,"",16,171,32,"🚀 AI & Web3 Builder | IIT Madras BS Data Science| Building decentralized AI agents & blockchain products. 🏆 Uniswap Foundation Winner | Hackathon Explorer |","https://pbs.twimg.com/profile_images/2058188267464638464/ZUk8_cQp_normal.jpg"
"1694582058490949632","Karan_Bisht09","Karan Bisht",true,false,"India",144,1040,251,"21 | 10x Hackathon Winner","https://pbs.twimg.com/profile_images/1960034878264610817/muKBBCvt_normal.jpg"
"1967206458896117760","recehan_pe18372","Pejuang Recehan",false,false,"Indonesia",2,46,2,"tetap optimis 💪💪💪","https://pbs.twimg.com/profile_images/1967209783821541376/AriLNYhG_normal.jpg"
"1387590839786823685","0xrupamp53","Rupam Karmakar",false,false,"BQA, India",296,669,5050,"Growth & BD Guy | Prev. @BitgetWalletSA, @EarnFirstDollar | Runs on, Storytelling, F1, Caffein, Art, Designs & Everything OnChain!","https://pbs.twimg.com/profile_images/2036685513076457472/u0oXr8jr_normal.jpg"
"1682701143821152256","YashMZade","yash zade",false,false,"",11,77,0,"","https://pbs.twimg.com/profile_images/1980901382266802176/fx-FmSQb_normal.jpg"
"1820099497835347970","mani_yadla_","Mani Yadla",true,false,"",1936,806,678,"Software Engineer @Google | Ex- @0xfairblock | 10× Hackathon Winner | 2× Grant Recipient","https://pbs.twimg.com/profile_images/2009865740640518144/jBg3i7mW_normal.jpg"
"1737526797250830337","safe2link","Safe2Link",false,false,"safe",5,9,33,"Share crypto from your @safe via links 🔗 @ethindiaco ETHIndia 2023 finalist project 🏅","https://pbs.twimg.com/profile_images/1737528577527357443/2q4TGEMn_normal.jpg"
"804917304446291969","Trustmachines","Sunil Aggarwal",false,false,"Dubai + Bangalore",5654,3873,2214,"Steward-in-Chief, dropD network, dating commitment with smart contracts; Author of BITCOIN MAGNET; Ex-Dean, Blockchain Programs, TalentSprint (2018-24).","https://pbs.twimg.com/profile_images/1629930681261506560/n_FEbkj4_normal.jpg"
"1662391692023185409","AYUSHMAN_Mukh","Ayushman",false,false,"Kolkata, India ",35,342,157,"","https://pbs.twimg.com/profile_images/2072694551467511808/3SNUFRlV_normal.jpg"
"1473237656670638082","Pavan_kumar_07s","Pavan kumar",false,false,"Maharashtra",31,111,122,"Code4govtech @CMCAMBALA ||DRDO Dare To Dream 5.0 winner ||WeMakeDevs x Vision Agent winner ||1st Eraksha cyberpeace hackathon|| Tally Codebrewers Finalist|| AIT","https://pbs.twimg.com/profile_images/2052889076026716160/wzEo9jEN_normal.jpg"
"1456524323271835648","gyan_w3b","Gyan 高言",true,false,"onchain",3406,3723,15686,"Ecosystem and Partnerships @zerion | Member @SuperteamIN | Co-lead @VidarbhaDAO","https://pbs.twimg.com/profile_images/1935076335400947712/oyouixrg_normal.jpg"
"1951573397584179200","0x17swarn","Swarnim Raj",false,false,"",33,207,106,"21, Web3/Defi Engineer, @EthGlobal Finalist","https://pbs.twimg.com/profile_images/2056149931468214272/iVUbp1FW_normal.jpg"
"1481988661411557376","veter13inside","Scarabaeus Sacer",false,false,"",304,843,225,"","https://pbs.twimg.com/profile_images/1932365057574252544/bH2Sc0eh_normal.jpg"
"1351821174917926914","pathik455","Pathik Shah ↗️",false,false,"Gandhinagar, India",3584,928,2965,"Recurring @pathik455 • Software Developer • forbes 30upper30 • Your new friend who will entertain your feed☺️","https://pbs.twimg.com/profile_images/1848680816949231616/W1ck__Rr_normal.jpg"
"1830821466553913344","SujalRajapure","Sujal Rajapure",false,false,"",9,63,22,"Exploring life, learning new skills, and sharing my journey along the way 🚀 | Chasing growth, opportunities, and finding passion!","https://pbs.twimg.com/profile_images/1939933064613777409/KZ-HFjx1_normal.jpg"
"826536913041444866","consentsam_","Satyajeet",true,false,"Bangalore, India",255,3292,776,"i date tech","https://pbs.twimg.com/profile_images/1831734757496913920/-4caBo14_normal.jpg"
"738444239453966336","tahirahmadin","tahir ahmad",false,false,"Web3",1272,1648,979,"web3+ai engineer | crypto youtuber | building startup  | $spx believer 💹🧲","https://pbs.twimg.com/profile_images/1820592343080206336/4qbhDgMI_normal.jpg"
"1924474920853180416","Uivloijir05828","Zaria",false,false,"New York",28,1602,1,"","https://pbs.twimg.com/profile_images/1924474933180276737/qkJySx_S_normal.jpg"
"1799669590060142592","Aditya45210l","Aditya",true,false,"delhi",194,189,1039,"SDE Intern @SkillRoom | Full Stack Developer | MERN & Next.js | Built Real-Time Chat App with 5K+ Users |🏅3x Hackathon","https://pbs.twimg.com/profile_images/2057866928258187264/8JcZWpyE_normal.jpg"
"1849148103531851776","manas_hatwar","Manasu",false,false,"📍Bombay",109,492,258,"Web3 & Blockchain | Web Dev  |  Al enthusiastic |Member  @cipher_lnmiit | organising @lnmhacks  UHI -8","https://pbs.twimg.com/profile_images/1991212942453534721/onIpTesW_normal.jpg"
"1584252443855945728","Atanshu6555","Atanshu Ahlawat",false,false,"Here",92,1393,216,"TIET'26 | alum @_buildspace s5","https://pbs.twimg.com/profile_images/2031959787349610496/t9nCZ1Ho_normal.jpg"
"1258698300234088448","AbhishekBed","Abhishek",false,false,"Gujarat, India",16,331,13,"Blockchain Engineer","https://pbs.twimg.com/profile_images/2091944305686667264/fNmtuN_W_normal.jpg"
"1846543280403529728","yo_gita_g","Yogita Goyal",false,false,"",41,246,8,"CSE Undergrad @IITRoorkee || Developer @BlocsocIITR","https://pbs.twimg.com/profile_images/1973230906803625984/RD9yHpNu_normal.jpg"
"1846963209217175552","swanandibhende","Swanandi Bhende",false,false,"",643,1177,362,"CS student  UHI8 @uniswap | @shefiorg S16  @0xExora | @mlsc_vit_p","https://pbs.twimg.com/profile_images/2051347635953672192/lR4mA6lZ_normal.jpg"
"1327111395230433281","brokenweb3guy","Charan ⧉",false,false,"Onchain",489,1462,5214,"--\ Talent starts the Fight, Discipline Wins It /--","https://pbs.twimg.com/profile_images/1998148168337502208/FftmEBiD_normal.jpg"
"1633774820155445248","kashev","petar.gwei",true,false,"Portfolio →",639,659,7418,"Bitcoin class 2017 ~ Now Web3 Bits ~ Prev @ambire ~ @farcaster_xyz KOL ~ @getmoni_io OG ~ Research & opinions are my own","https://pbs.twimg.com/profile_images/1897656746723643392/PLL5-Ekj_normal.jpg"
"1656374621539823616","AniketRaikar06","Aniket Raikar",true,false,"Mumbai, Maharashtra, IND",824,2397,1728,"Cordination : @weareWeb3Mumbai  @ethmumbai  @EFDevcon","https://pbs.twimg.com/profile_images/1970935533875646464/Lod1exXn_normal.jpg"
"1805967101569765377","aaditya_s3301","Aaditya Singhal",true,false,"Delhi",44,99,175,"I like training large deep neural nets.","https://pbs.twimg.com/profile_images/1962094746324828160/XfQEKZQx_normal.jpg"
"1643611421530288130","0xmohitxyz","Mohit",false,false,"Jaipur",560,1310,3386,"👨🏻‍💻 Dev/Devrel contributor  2x Startups 🛠️ Builder @SeiFunAI https://t.co/nlEDcZMQVq (400 users)","https://pbs.twimg.com/profile_images/1845219768355389442/RzjG90pf_normal.jpg"
"1758125318957654018","BuildWithManav","buildwithmanav.eth",true,false,"Hyderabad",690,740,1005,"Full Stack Blockchain Dev | Prevs 4x startup dev | @Hyderabaddao @VidarbhaDao","https://pbs.twimg.com/profile_images/2038151410072915968/_bIwym48_normal.jpg"
"119062525","kuber_kumar","Kuber",false,false,"",367,197,362,"head of growth @upsurgelabs","https://pbs.twimg.com/profile_images/2019435186744868864/9OyxGGWC_normal.jpg"
"1655189493375438848","0xstargazer111","stargazer",true,false,"",333,3754,194,"leading engg @anthiasxyz prev @GlueXProtocol @LucidlyFinance @BlocSocIITR","https://pbs.twimg.com/profile_images/1758787932947877888/qiAkucmH_normal.jpg"
"1394637852860985344","ambire","ambire.eth",false,false,"",25545,2021,7695,"The wallet for the wider Ethereum ecosystem. Forked by Kohaku, currently focused on privacy and interoperability. https://t.co/qtGq1J63sQ","https://pbs.twimg.com/profile_images/2061375853292830721/G81uAUmo_normal.jpg"
"1874707856936845312","casarianah","Casa Riana",false,false,"Goa",11,108,91,"Casa Riana is a luxurious villa offering modern amenities, a private pool, fully equipped kitchen, spacious bedrooms, and serene surroundings for prefect stay.","https://pbs.twimg.com/profile_images/1876582742210793472/OtmQq6TV_normal.jpg"
"1946766035492995072","8ybQgz1yT099uGp","NicolaArabella",false,false,"",56,1731,0,"","https://pbs.twimg.com/profile_images/1946766149980405760/BvyzJJei_normal.jpg"
"1949714351872704512","MadhavMalh1101","Madhav Malhotra",false,false,"India",22,624,19,"Business Development Specialist @ ARCANE  A venture studio crafting, scaling, and building for crypto businesses. For enquiries contact: https://t.co/5o9zr8s1uB","https://pbs.twimg.com/profile_images/1949714483980763138/y7jiqsLp_normal.jpg"
"1955574219653488641","Iplalmar592593","Iplalmar",false,false,"",16,424,0,"","https://pbs.twimg.com/profile_images/1955574240926973952/WHR5Ydyy_normal.jpg"
"1947842947044487168","2W1b5dACAey49m","LesleyEden",false,false,"",63,2038,0,"","https://pbs.twimg.com/profile_images/1947843050996162560/RCrKgO_s_normal.jpg"
"1944839574997344256","Dwoouixa8139","Dwoouixa",false,false,"",36,1391,0,"","https://pbs.twimg.com/profile_images/1944839597642387456/pfsbhh2z_normal.jpg"
"1618127744533164033","sahilansari189","Sahil Ansari",false,false,"Prayagraj",181,341,488,"Blockchain Developer | Building @prayagrajtc @thprotocolhouse |CSE'26","https://pbs.twimg.com/profile_images/2086029411523121153/6KAoEgrc_normal.jpg"
"4824159339","pepeintern69","Pepe Intern | ⬛️ | 🐸 | 🥷",true,false,"",405,4566,4202,"Crypto degen, Larry Cooperman disciple. Unofficial Pepe Intern $PEPE 🐸","https://pbs.twimg.com/profile_images/1868468465444552704/7AuPiqQ-_normal.jpg"
"1923060190078959617","Asralpeq269620","OptionFlow_TA🇺🇸",false,false,"",41,2065,0,"15-30% Monthly | 2 High-Conviction Stocks.Short-Term Gains: 15-20% in Days/Weeks.DM ""JOIN"" for WhatsApp Alerts. Live Trade Signals • Market Analysis","https://pbs.twimg.com/profile_images/1933219947074740224/uCXO0yeN_normal.jpg"
"1903399888857243648","potato_devx","kiran",false,false,"Chennai ",145,283,141,"21 • Web3 Full Stack Developer | Web3 Hackathon🏆× 5 | Freelancer | Contributor @firstmovers_ & @SuiNetwork | prev Dev @buildpbc","https://pbs.twimg.com/profile_images/1989064395100680193/6pBhbDW9_normal.jpg"
"1942227106701996032","4y5MU437Wh9gL","SylviaBernard",false,false,"Netherlands",31,1048,0,"Self-love club president 💖 | Hustler 💼","https://pbs.twimg.com/profile_images/1950957677481431040/e1xOhaDw_normal.jpg"
"1917119778348736512","Baparp765","Baparp",false,false,"",67,1390,0,"","https://pbs.twimg.com/profile_images/1963206148951298048/VcwDR7wq_normal.jpg"
"1922532349587423232","Alisa_oll","Alisa",false,false,"Moon",386,2124,398,"I am passionate about outdoor activities and especially like traveling and photography.","https://pbs.twimg.com/profile_images/1951321530761121792/9Cbz9AVk_normal.jpg"
"1935640257803980800","Alfargjor47481","Alfargjor",false,false,"",16,930,0,"","https://pbs.twimg.com/profile_images/1935640272286715904/8FZOvOzi_normal.jpg"
"86310815","svabhishek","Sistla V Abhishek",true,false,"create your own homepage  👉",4305,5900,11487,"Building @FLIXdotFUN & @StreamSwap_io - Coder, speedcuber; Dreamer, Doer. Building infra & protocols for creators & communities! Kernel KB5","https://pbs.twimg.com/profile_images/1670357635491835904/JqQ2wmwx_normal.jpg"
"1936731588802629632","kavyashree_hp","Kavyashree H P",true,false,"",172,1288,301,"BD @thereliablejobs","https://pbs.twimg.com/profile_images/2008558351551262723/HomgmdBa_normal.jpg"
"1935641377901039616","Emuhler125","Emuhler",false,false,"",31,994,0,"","https://pbs.twimg.com/profile_images/1935641395642941440/9ymNUZCl_normal.jpg"
"1442286717143175171","omkar_ghongade","ogbhau.base.eth",false,false,"India",305,1003,482,"fucking around, finding out","https://pbs.twimg.com/profile_images/1990153295713931264/d22qe7v9_normal.jpg"
"1927175282433163264","AssanD87871","Assan Drammeh",false,false,"God Friend ❤️❤️🙏✝️",633,7383,32,"","https://pbs.twimg.com/profile_images/1927175773065981952/DVq4Aw31_normal.jpg"
"1472086777053679617","Nie_HAM","Le Bon 🦊",true,false,"🇺🇸🇸🇬 Trenchhalla",29319,22775,4964,"HR specialist | Tracking liquidity and macro due to personal interests. Sometimes I share but mostly under an NDA","https://pbs.twimg.com/profile_images/2025179845471469572/917Yju6J_normal.jpg"
"1631291232382074880","NeeleshW3","Neelesh Balasubramani",true,false,"",953,1590,2004,"BD at https://t.co/TQoULd31FI | prev @CredShields","https://pbs.twimg.com/profile_images/2054507463274356736/7V3fI8bM_normal.jpg"
"1282232797466222595","fixerpabo_13","fixerpabo",false,false,"Tech : Daily updates ",326,970,650,"Exploring The tech 👩‍💻 | @shefiorg girlie 👒|  Asian culture 🪭 | Dao contributor  girl @hyderabaddao | @dev3pack   | fixerpabo.base.eth 🪭 |","https://pbs.twimg.com/profile_images/1993005231081492480/J1AeQl-2_normal.jpg"
"344374841","oguchin8921","小倉",false,false,"",23,1435,1,"","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1467495126654062594","srujanareddy154","Srujana Reddy",false,false,"",2,45,0,"Still learning. Every day, a little closer.","https://pbs.twimg.com/profile_images/1947947544161697792/Y-vHJuPd_normal.jpg"
"1935643321793208320","Ceaseh039723","Ceaseh",false,false,"",20,958,0,"","https://pbs.twimg.com/profile_images/1935643341858742272/s2hNrdG-_normal.jpg"
"496247692","AnkittGaur","Ankitt Gaur | OrbitX♦️🎯",true,false,"Decentralised",5244,2659,2387,"Founder & CEO @orbitX_pay | Supporting Founders | Entrepreneur | web 3.0| Defi  | Author : https://t.co/MHGpQwVDZM | Traveller","https://pbs.twimg.com/profile_images/2050963599510904832/aXFhvjhH_normal.jpg"
"1949518962578141184","NookeshWeb3","Nookesh Kattamuru",false,false,"India",71,515,279,"Technology Enthusiast and Beginner starting from Today","https://pbs.twimg.com/profile_images/1949520385286021120/ZSrU7fqh_normal.jpg"
"1275649652466102272","_sharath_d","Sharath Chandra",true,false,"Hyderabad, India",1132,6573,17314,"Full-stack Dev | GenAI | @CoinDCX Maxi • Learning GenAI from zero in public daily  • Building Blockchain × AI #BuildInPublic","https://pbs.twimg.com/profile_images/1947189211217399808/TonFh_X2_normal.jpg"
"1774764458180816896","nithinanikin","Nithin",true,false,"Earth",166,1508,336,"Tech, Life, Nature Work @HighperformrAI , Web3","https://pbs.twimg.com/profile_images/1774764546475065345/Lpgq78_g_normal.png"
"1936459924898500608","charan_konyala","sai charan konyala",false,false,"",0,41,9,"","https://pbs.twimg.com/profile_images/1936460014237171712/j7Uk8z3__normal.jpg"
"1822122605718933505","Aswin_Ashu9301","Aswin",false,false,"",61,313,102,"","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1785015201026199552","asami_yuma0","麻美ゆま",false,true,"",11,270,2,"","https://pbs.twimg.com/profile_images/1919662614814322688/WeVAFyGb_normal.jpg"
"1709170009962921984","misjfenadez","mis joshphine fenadez",false,false,"Manchester, England",172,1531,73,"Romans 12: 1-3 strategic business advisors ,stock investors mangers /motivational speakers,human right activists business owners 🇿🇦🇺🇸🇬🇧📍","https://pbs.twimg.com/profile_images/1940331705627181056/DATquTQQ_normal.jpg"
"1778139740006424576","LennaertSnyder","Lennaert Snyder",true,false,"",39922,7922,134473,"Analyst | Technical Trader | Partnered @OKX | NFA","https://pbs.twimg.com/profile_images/1928834196908195840/jjK2lilm_normal.jpg"
"1944984174277939200","Baxa6940","Baxa",false,false,"",5,159,0,"","https://pbs.twimg.com/profile_images/1944984196499251200/7IPL_6RD_normal.jpg"
"1871640061629865985","BernierSta59818","Stanford Bernier",false,false,"",127,4950,0,"","https://pbs.twimg.com/profile_images/1875591285513592832/UlWxR5sy_normal.jpg"
"2471936489","NelJcobs","Neil Jacobs",false,false,"Shop Bitcoin Merch Now  👉",115,825,194,"Bitcoin News | Education | Co- founder @FOMO21Shop | Brand and Marketing Strategist","https://pbs.twimg.com/profile_images/1920634957539512320/j5k_6OZ1_normal.jpg"
